LOCATION,Year,hexp_current_USD,Total_HCF,Domestic_HCF,OECD_HCF,Non_OECD_HCF,Investment_HCF,Public_HCF,Private_HCF,Investment,Hospitals,Ambulatory,Ancillary,Administration,Preventive,Long-term,Other_roe,Other_row,Medical retailers,National_CF,population,hexp_constant_2010_USD,gdp_const,gdp_const_ppp,CO2_power_industry,CO2_transport,CO2_other_ind_combustion,CO2_non_combustion,CO2_buildings,Total_CO2_wo_non_combustion,Total_CO2_all,TFC_Mtoe
POL,2009,31106552807.44332,22191.32738621889,18326.500368058303,1458.7679339693834,2406.059084191191,1346.9936209343764,12952.458537214174,7891.875228070341,1346.9936209343764,5278.017681354119,3827.13569681763,646.7799998437446,125.08773165698935,243.64318293442014,200.93655635067717,659.7634906640493,55.85027332833923,9807.119152334546,307289.5119530209,38151603,31622.78422625062,462634563725.0025,799382971219.0865,152165,44675.76,36216.1,17964.34,51452.8,284509.66000000003,302474,65.04
POL,2010,32972563269.07544,22816.075724835977,18762.44513327678,1504.439314399041,2549.1912771601583,1374.7948742447184,13515.099492444995,7926.181358146265,1374.7948742447184,5674.98610447543,3956.155467550884,690.7125688480717,124.76380782994293,242.52845246811845,258.8266539694962,750.8421336398483,70.63565711388095,9671.830004695586,334382.75875540084,38042794,32972.56326907544,479321460551.18896,828216141525.1261,157466,47096.43,38244.6,19711.55,59708.2,302515.23,322226.78,69.97
POL,2011,35464311531.02227,21561.81470201208,17420.653035037216,1514.3746362203221,2626.787030754551,1358.3517650630072,12655.013008594102,7548.449928354973,1358.3517650630072,5300.111145418534,3829.74304190318,671.6277274536317,146.22129059349137,216.7788637205436,250.8330682398495,755.0988721553097,87.07819242509828,8945.970735039438,335372.6067563225,38063255,34354.96207720049,503370145590.8201,869769693309.2931,157973,47680.39,38317,20714.5,51760.9,295731.29000000004,316445.79000000004,68.37
POL,2012,33082049376.65388,19220.144552041795,15534.333516050334,1346.1648683967426,2339.6461675947157,1115.9461666147884,11027.437759943992,7076.760625483014,1115.9461666147884,4847.620200571049,3582.2272598858262,702.5818279729343,98.03765246034074,202.1088722750426,257.1430685536179,716.7866032000276,70.50970011026999,7627.183200397898,324182.42085880856,38063164,31311.510880919195,511463867608.5298,883754778000.423,152652,45765.69,36616.4,18667.55,51760.9,286794.99,305462.54,67.87
POL,2013,35473790262.73204,19037.08168137222,15280.79297072803,1378.0626211392403,2378.226089504946,1045.8129350743566,10987.822471912928,7003.4462743849335,1045.8129350743566,4925.831567526224,3603.3233199277333,672.6732205643856,318.3295918973169,17.72349722249736,204.43074153654456,547.9434578011155,98.99038678771635,7602.022963034327,318816.0101915168,38040196,33478.2196135668,518582893907.7371,896055692894.084,150330.7,45069.77,36059.6,18301.25,50973.81,282433.88,300735.13,66.83
POL,2014,36173282095.15166,17356.007582417213,13807.234224818223,1264.6250763966764,2284.1482812023173,988.0746292473464,10118.30850189849,6249.6244512713765,988.0746292473464,4562.479574095725,3395.756804241694,594.1470111073712,266.4126582321437,16.840168058284863,174.2729652902821,488.18887601991133,95.54581197036893,6774.289084154085,306441.02424668835,38011735,33970.12186502255,535608728816.36975,925474511901.3868,143624.3,43059.16,34450.95,18920.08,48699.82,269834.23,288754.31,65.23
PRT,2e3,10433808887.676086,7297.283282412364,4303.64407826075,1522.1624882087033,1471.4767159429123,245.00767178457937,4365.649417226391,2686.626193401394,245.00767178457937,1555.2146994767959,999.0925385481385,201.23973171920358,57.15122256605308,3.3829974393075157,38.67368463488513,52.9428603351674,56.193323017379626,4088.384552890854,94488.99878282448,10289898,13575.250226360971,221371306250.7174,267532107224.51337,21830,17949.67,13280.3,5370.339,5206.26,58266.23,63636.569,19.36
PRT,2001,10734729543.244267,7038.4246901689075,4525.488778862081,1216.58819771027,1296.3477135965577,229.96771592375464,4231.202391232794,2577.2545830123595,229.96771592375464,1345.0558482126935,937.441234991806,191.0647751032384,52.06522423319992,3.159033567536117,34.016761818617326,50.19867835806935,50.319993516273286,4145.135424443719,85465.32243010233,10362722,13466.542634444257,225673226409.8283,272731072640.4516,21489.8,18019.89,12734.6,4894.703,5797.01,58041.3,62936.003000000004,19.49
PRT,2002,12114677580.113806,8168.180710938792,5276.2745023873995,1359.0677032376518,1532.838505313742,274.0171953595761,5003.246759364213,2890.9167562150033,274.0171953595761,1582.735359543752,1051.638736223907,222.3645222586796,54.581733954887795,3.2119021286563263,40.379413088105466,57.48035337896847,51.35595412402627,4830.4155408782335,89953.46149305147,10419631,14583.964726153534,227408192515.55185,274827817453.89926,24853.6,18568.83,12569.9,5068.097,5928.33,61920.66,66988.757,19.95
PRT,2003,15452575227.75627,10874.318575896308,7818.468220146795,1461.7988877019534,1594.0514680475599,277.6963720615046,6428.554542081095,4168.067661753708,277.6963720615046,1706.7945607734864,1183.4040329367263,247.88048387978444,49.298511785704825,3.9188023345001763,39.26298633042019,61.905287593996015,53.785428964347744,7250.372109235837,87099.03282030488,10458821,17983.743313956384,225283733440.93295,272260361795.0284,20547.2,19546.05,11434.2,4866.343,5591.95,57119.399999999994,61985.742999999995,19.99
PRT,2004,18502762119.497,11825.575181738406,8686.94905980547,1503.3162612254107,1635.3098607075317,299.17469072632764,7028.788288275324,4497.6122027367555,299.17469072632764,1767.9212783386324,1247.8003354690659,263.84874423931956,60.888914788518775,4.622932053607,40.11533384934721,61.36945717360966,62.43136910087799,8017.4021259991005,90510.98697426762,10483861,21029.672760518315,229364935350.67236,277192584337.3876,21841.6,19962.67,10408.2,5296.196,5937.82,58150.29,63446.486,20.41
PRT,2005,19546918013.596413,11780.378190776744,8557.865120873666,1488.098340804,1734.4147290990652,312.6170596593949,7020.47650419665,4447.284626920699,312.6170596593949,1919.4310318873763,1293.1864868996463,276.069905580874,64.89401798248052,3.5935189313795326,41.39635755704044,60.266048213194864,60.62440001351473,7748.2993640518425,93628.91593222374,10503330,21500.494702665466,231123669975.01547,279318053929.9387,25320,19172.68,10404.8,5336.935,6513.46,61410.939999999995,66747.875,20.46
PRT,2006,20024549194.47862,11518.498002031867,8432.234022580029,1494.6879621966154,1591.5760172552152,285.95812653002974,6596.375029562691,4636.164845939145,285.95812653002974,1702.9491228823406,1194.8548071928255,240.7007693695992,64.72601667142357,2.8530683052825676,37.452488253133595,57.70376798010986,57.39991983243888,7873.899915014683,88415.08383030206,10522288,21345.912768789247,234713145002.77048,283656013687.5483,22150.1,19095.2,8662.8,5344.092,5406.02,55314.12000000001,60658.212,19.7
PRT,2007,22891026986.905357,10603.27735913769,7617.757048964612,1463.540261763215,1521.9800484098675,280.00855291120746,6073.311368502337,4249.957437724144,280.00855291120746,1639.9760725934946,1139.352935714015,230.77911936472273,60.45348967205261,2.5200181124137275,41.24051197633657,56.65095795866886,56.888805499694826,7095.406895335083,88694.48512036026,10542964,23695.631971279166,240562202318.31354,290724728488.06506,19751.1,19205.22,10417.6,5484.955,5300.63,54674.549999999996,60159.505,20.4
PRT,2008,25834603649.34436,10462.499596377582,7417.2976203104245,1499.139057782937,1546.0629182842174,274.0545959393784,6032.47564773865,4155.969352699553,274.0545959393784,1646.0370731221078,1148.4989148396917,233.50819969658306,59.05530361566342,4.150296642989078,43.555994925449696,57.19454920797088,49.76461365024655,6946.6800547375005,86739.34089800586,10558177,26285.897096416906,241041576028.50937,291304062192.18787,19035.2,19298.61,9159.14,5364.965,4621.07,52114.02,57478.98499999999,19.51
PRT,2009,25383731772.784557,11771.009717199224,8792.374061587756,1485.7194015634557,1492.9162540480193,274.09005745287567,7005.957297356734,4490.962362389614,274.09005745287567,1721.8077661361008,1179.7053442287286,238.33975100526652,57.800395139636834,3.019613111175823,51.05748178432711,58.62208523242726,49.349513392306136,8137.217709716379,80943.92138503656,10568247,25547.06693143245,233863105282.21005,282628721932.7239,20067,18984.19,8914.99,4465.776,4856.19,52822.37,57288.146,18.92
PRT,2010,24604531868.198112,9743.19946753216,6946.096402837755,1335.5242574620027,1461.57880723241,245.8577390113965,5953.700949115218,3543.6407794055453,245.8577390113965,1558.5889631728876,1085.9406501453884,211.86120595162484,57.10103586811715,3.1030603851806298,49.017915312427405,53.937014141409406,41.81105913041927,6435.980824413308,76678.8215209727,10573100,24604.53186819811,238303443425.20993,287994968535.7987,15188.1,18521.84,8984.45,4566.895,4912.76,47607.15,52174.045000000006,18.95
PRT,2011,24549617303.962234,8139.65702236398,5651.5308514898,1180.8257888370265,1307.3003820371475,226.3291425006583,4646.09575248567,3267.2321273776524,226.3291425006583,1413.3229187532959,991.1468304420998,180.7381099101681,55.37030745623365,2.9313050578687694,51.97027929657874,44.02009516569089,51.79704295286544,5122.030990828521,72477.41081274554,10557560,24615.97300704049,233949991367.37238,282733725683.41614,17230.3,17303.18,8928.91,3468.553,4311.74,47774.13,51242.683,18.15
PRT,2012,21234003619.731815,6197.251901496739,4083.6373202895847,1013.371925601494,1100.2426556056607,192.22654096910148,3428.9222171502015,2576.103143377436,192.22654096910148,1236.4923914299454,821.697478516461,153.1190841091834,45.68879218489269,2.2341578102277087,48.95309599078518,36.509557179841096,49.69583843585379,3610.634964870447,67972.80163406205,10514844,21376.383116849094,224525885052.57935,271344485298.98737,17230.3,15920.88,8707.05,2592.241,4311.74,46169.969999999994,48762.210999999996,16.39
PRT,2013,21579754292.077484,4922.246833956261,2865.8134791364305,968.0971369261084,1088.3362178937198,179.33946002481287,2843.1836234290695,1899.7237505023788,179.33946002481287,1180.412064351294,769.3528720917686,137.81692921924707,42.869999573140134,2.6064462070920875,48.496008737498315,34.12250115356061,51.254767665270286,2475.975784932577,66837.77981242053,10457295,21242.865533720575,221988392688.77927,268277869798.31046,16505.77,15251.41,8340.919,2996.103,4130.432,44228.531,47224.634000000005,16.22
PRT,2014,21789578425.25092,3998.852463780307,1993.0552625236623,904.2973208009414,1101.499880455702,172.5986382213646,2335.116235958281,1491.1375896006614,172.5986382213646,1124.797934544435,748.4519817530065,131.5159550223163,39.53129873115685,2.2575748366956,50.66616890476365,34.25892746085482,53.97221374889992,1640.8017705568136,66768.75189134484,10401062,21289.66484609523,223971165762.1633,270674094798.9873,16154.82,14927.13,8163.574,3327.479,4042.61,43288.134,46615.613,16.19
SVK,2005,4321327867.909137,5354.179632765386,1857.5915102673184,932.6531739401373,2563.9349485579323,157.20946512144573,3606.5845186193783,1590.3856490245616,157.20946512144573,677.5413452682129,432.13719821691063,134.89035748229742,97.66588455596424,32.01548881997865,NA,40.07565219147653,4.23115012675575,3778.413090982344,63901.25525764566,5372807,4593.485470537755,70976227122.33095,107568096372.99509,10704.2,6520.34,13745.4,5634.702,6297.68,37267.62,42902.322,11.71
SVK,2006,5074305516.591621,5201.842354028348,1818.5123289149299,881.7921531332216,2501.537871980196,165.60595432373466,3365.7773572043006,1670.4590425003132,165.60595432373466,661.3880057023041,425.635887760143,177.1250490430799,96.311900143150865,45.78859029436968,NA,75.87059322223766,7.149973439670038,3546.966400099659,65009.37772138316,5373054,5240.90087970542,76975767928.55965,116660706811.7807,10043.6,6111.745,13986,6376.11,6338.02,36479.365000000005,42855.475000000006,11.39
SVK,2007,6531158366.412105,5527.19424837896,1853.7598494717727,1059.3123725864189,2614.122026320766,189.06905836592748,3427.52862987845,1910.596560134583,189.06905836592748,682.105506416939,468.4672978356625,184.0682436354126,89.15975676342671,51.9674161002967,NA,86.27059391887218,10.429665279557124,3765.656710062866,67828.72787399852,5374622,6670.26873977966,85288825294.82425,129259569729.46379,9272.39,6692.62,13826.1,6008.619,5909.6,35700.71,41709.329,11.53
SVK,2008,7398791286.09153,4893.146061972559,1700.6652954051506,924.126724409245,2268.3540421581647,179.46323872801753,3260.7980377653666,1452.8847854791754,179.46323872801753,572.0147056854803,417.2315774390972,160.4328439753931,89.35337585759285,47.96944491057029,NA,86.44383546312498,11.571409027284536,3328.6656308859992,64930.1208870136,5379233,7348.092874325063,90090397691.86586,136536597873.78426,8819.82,7327.32,12806.3,6323.299,6466.1,35419.54,41742.839,11.82
SVK,2009,7577043924.412712,5504.996231656254,1877.6649414067558,1036.522037878974,2590.809252370527,237.57176054494798,3513.7652154215225,1753.659255689784,237.57176054494798,604.6146631168845,461.697341236843,177.68598770647418,83.24930341053405,52.06937024245821,NA,97.47114829036911,11.064981783839237,3779.571675323904,59802.47678322132,5386406,7613.815968183852,85205207756.77751,129132843080.89763,8486.62,6322.21,11019.3,5197.114,6775.96,32604.09,37801.204,10.85
SVK,2010,7436336379.745721,5356.267928968093,1828.578705546059,1021.2021623285028,2506.4870610935313,225.7961396781957,3378.9623875832117,1751.5094017066854,225.7961396781957,606.9256014329835,441.14873070656853,198.11100780468422,84.86203912718301,50.89394741959656,NA,110.9462274564172,12.537375165354481,3625.04686017711,64289.96043325028,5391428,7436.336379745721,89501012915.73137,135643355150.54485,8795.45,7153.694,11705.7,6508.027,6848.68,34503.524000000005,41011.551,11.44
SVK,2011,7642326901.833516,4851.606539420651,1549.5099987965475,957.6546189506811,2344.441921673424,155.51394274278724,3119.371404247061,1576.7211924308026,155.51394274278724,588.220987380447,454.95864688273,194.2903565168358,74.89996598658463,26.084436030910286,NA,60.98367760277338,19.441925450125694,3277.2126008274568,64259.62736633156,5398384,7518.447104282586,92024135539.0658,139467276321.21988,8751.08,7118.88,11516.5,5811.119,5438.07,32824.53,38635.649,10.97
SVK,2012,7439148813.118111,4425.468508798146,1443.8570487654983,844.4236156076855,2137.1878444249623,133.50541877454896,2775.5604882508633,1516.4026017727338,133.50541877454896,559.2254976580987,435.87295619435724,182.42821392940016,66.04029272039209,23.512954510071143,NA,84.5795438123821,17.36740870937266,2922.936222489523,62988.875247543736,5407579,7227.369944611724,93549112293.05315,141778456459.84235,8751.08,7016.25,11828.9,4816.906,5438.07,33034.3,37851.206,10.24
SVK,2013,7667235470.993021,4518.3051625181115,1477.1060920439907,906.5929723826381,2134.606098091482,106.02202774683582,2894.3728484066287,1517.9102863646467,106.02202774683582,600.1476732784674,459.3341253897024,199.6467046056453,68.98738189296425,24.25045139995677,NA,38.37734176973392,14.96523451402769,3006.5742219207777,62190.47207530548,5413393,7410.539199420952,94943598803.06186,143891871970.65732,8896.698,7133,12025.73,4734.347,5528.559,33583.987,38318.334,10.57
SVK,2014,7335709577.11475,4074.601537642246,1271.4231230934495,816.4592183527118,1986.7191961960848,146.57268930435703,2839.2176572361673,1088.8111911017218,146.57268930435703,628.0229105280447,324.23444309294285,159.06184528963584,74.66584123538645,28.281825468654013,NA,25.315042400111757,19.28281112425504,2669.164129198858,60835.87425045284,5418649,7102.278223364202,97554865847.23454,147849380511.91953,8213.414,6585.172,11102.13,4941.597,5103.955,31004.671000000002,35946.268000000004,9.74
SVN,2002,1889853489.4272437,768.6915180611655,434.43357784949524,164.72692895148464,169.53101126018586,61.51286643220436,501.4062445204963,205.77240710846493,61.51286643220436,201.76952280563006,144.11517445180937,NA,27.066535113376545,3.213860341569389,27.12711005878487,10.082133740880922,12.800772748810042,281.0035423681,17811.82102083987,1994530,2385.0361640036795,39483849698.529396,48312913334.45118,6454.3,4213.335,1865.95,2139.335,2959.78,15493.365000000002,17632.7,4.75
SVN,2003,2498682404.014351,834.4036630257242,462.5826750018774,179.55827138685976,192.26271663698728,75.43834739844,530.2548199122756,228.71049571500856,75.43834739844,228.8724724899895,149.76329360116134,4.96103797067359,31.536878474411964,3.303808709390736,35.178995370220115,12.348396547893032,9.926037315959697,283.07439514758426,18417.89856304802,1995733,2984.630039637064,40606013481.979744,49686006435.32264,6157.61,4130.415,2161.15,2124.68,2790.6,15239.775,17364.454999999998,4.93
SVN,2004,2860981259.417125,849.3355877651112,464.5892874887946,182.93835837119158,201.8079419051252,57.42550224458476,552.3517466655198,239.55833885500658,57.42550224458476,236.81951875490802,151.3571018747674,5.3754795777430555,26.68516420182015,3.666877385935122,37.372449301756106,13.448310193958307,4.926859056054706,312.2583251735835,19218.089365247044,1997012,3307.7045708634423,42373104165.10236,51848239846.69637,6234.37,4171.235,2231.28,2201.362,2726.76,15363.645,17565.006999999998,5.08
SVN,2005,3035286174.0400815,846.3299933040629,445.6132464664893,183.34118918975224,217.37555764782132,56.62594048949672,549.8903344414135,239.8137183731526,56.62594048949672,238.10567295563297,148.08523212890515,5.455752202889143,22.13977543488028,3.7164135007840544,39.13776819264928,14.32973609126459,3.347342789012952,315.3863595185478,19559.140387493695,2000474,3455.6552345462605,44069302645.239006,53923728705.92788,6288.26,4325.875,2384.04,2247.515,2458.76,15456.935,17704.449999999997,5.16
SVN,2006,3281295329.2952113,840.7303822072251,429.89179709825015,193.13203928811336,217.7065458208617,69.63572219506936,535.9103335700412,235.18432644211464,69.63572219506936,232.2939897411031,141.90635038089468,5.4662176768488315,25.77625574034884,3.6429245441057123,37.0236648784958,13.38896690927099,5.83243381504273,305.76385632604513,20264.69265720885,2006868,3655.7374992735877,46561862055.16582,56973654376.10006,6430.26,4565.835,2569.86,2236.422,2249.12,15815.075,18051.497000000003,5.24
SVN,2007,3784838236.995123,830.7706802688364,394.8769026178713,202.09638172251542,233.79739592844962,53.97767714307612,525.958464415327,250.8345387104333,53.97767714307612,230.60711461056127,145.91706245964053,6.448569604416152,28.00122895827061,3.5611846083424856,36.52415883277999,14.026484485320355,6.08183876883021,305.62536079759866,21456.038522084542,2018122,4047.9946891235027,49794021535.96035,60928563587.614136,6534.76,5135.925,2292.59,2252.961,1773.52,15736.795000000002,17989.756,5.18
SVN,2008,4637219926.242202,923.9581382004916,452.79397912234907,221.93100548094642,249.23315359719587,72.28033409757877,589.4991881164937,262.1786159864191,72.28033409757877,274.02885215570143,153.6374895001066,6.7720886068370785,27.25555442703594,3.860773828698674,43.79424826156716,12.54164184944233,5.045871788431885,324.74128368509173,21923.050978354615,2021316,4745.514592924007,51437289127.81719,62939285575.385475,6358.91,6020.695,2238.92,2169.654,2142.63,16761.155,18930.809,5.52
SVN,2009,4633408624.7113085,950.4598226423911,483.20180958837824,224.87072266967232,242.38729038434002,91.37592278338089,589.654464082827,269.42943577618325,91.37592278338089,277.6528682813828,152.81333150258845,6.529735001762763,28.191938294584276,4.559546795650664,45.94988046414545,12.382077081967962,3.6268772969051724,327.37764514002276,19084.303092484108,2039669,4587.672314314576,47426581431.51467,58031735404.34688,6089.21,5169.035,1902.37,1882.325,2041.49,15202.104999999998,17084.43,5.04
SVN,2010,4267904286.817815,816.5485463226506,388.74626994176094,199.32167152406268,228.48060485682743,41.387772367222176,531.9401619240605,243.22061203136798,41.387772367222176,248.48635638329776,139.5852813282526,5.270450126967104,20.1954301891181,4.230963313912078,42.60368151799987,12.051257602189958,5.536626483518743,297.2007270101722,19033.6814555539,2048583,4267.904286817815,48013606745.48031,58750026638.23856,6200.14,5193.115,1888.87,1828.876,2071.63,15353.755000000001,17182.631,5.22
SVN,2011,4569236514.16586,801.25741714391,371.4357510133265,193.4091671342441,236.41249899633976,45.342417300580735,518.8428625215445,237.0721373217847,45.342417300580735,247.6072009249478,131.6476558653781,8.808408902725997,19.70149160502161,3.9869296431806758,41.93366818603319,12.883931333382677,2.17887858227748,287.1668348003817,19170.61148931569,2052843,4518.652217083528,48325391228.48307,59131529881.244286,6252.92,5581.625,1724.23,753.3828,1810.04,15368.814999999999,16122.197799999998,5.12
SVN,2012,4250010094.1714034,749.2048433827175,347.6825017639094,181.3492352131575,220.17310640565034,52.28561259406386,462.4283327345229,234.49089805413075,52.28561259406386,221.6283119937092,129.7525173514594,4.534274546295903,10.225893899598795,3.492126952219513,37.736410146367696,12.002507060905689,7.034746119762569,270.51244271833485,18449.29422195447,2057159,4191.466032503161,47035305257.53135,57552965172.26903,6252.92,5541.815,1663.03,736.6603,1810.04,15267.805,16004.4653,5
SVN,2013,4353080296.112381,740.7674097014262,338.25732182170384,180.79972720353487,221.7103606761874,41.98879947394988,459.18238197054006,239.59622825693623,41.98879947394988,222.63097179357504,118.04976585075424,4.776052652495392,20.301709951527663,6.394326419744971,37.636645221365164,11.962544103298029,7.023207711783871,270.0033865229319,17920.9754278003,2059953,4256.550950227944,46502839741.48428,56901433963.261215,5979.591,5299.57,1590.335,798.0311,1730.919,14600.414999999999,15398.4461,4.88
SVN,2014,4461606884.745524,716.4949194296753,312.57631789835887,173.32849026830834,230.5901112630081,51.11185931768927,442.522074674079,222.86098543790695,51.11185931768927,217.42658167864838,120.03781003225501,5.232181440202028,20.59856882408331,2.154358136242194,37.11671562130927,12.05987596156057,10.746823189824031,240.0101452278612,17722.41804156721,2061980,4327.654210487681,47888250500.46394,58596639229.268845,5365.653,4755.451,1427.052,856.7857,1553.202,13101.357999999998,13958.143699999999,4.71
SWE,2011,61617757034.18744,4656.840938899844,1193.16512407211,1898.580498127179,1565.0953167005555,445.64695464323574,3356.73675094586,854.457233310749,445.64695464323574,1276.8338814688568,793.978357369959,1.7098888915999073,74.85519464056966,47.996581187209394,630.8378582224118,55.186070747667806,33.80167531531884,1295.9944764130157,93805.19779438895,9449213,60896.59269231403,501390063555.111,413450885918.4522,8183,21067.6,10210.8,4903.801,2842.44,42303.84,47207.640999999996,33
SWE,2012,60713628990.81926,4405.97462040593,1106.9555819928112,1806.0707806000798,1492.9482578130378,396.70242480455755,3171.538992334924,837.7332032664486,396.70242480455755,1207.3553084670334,755.9743338212642,1.6302734414822861,80.98539418440856,49.92417075147929,597.2943855169883,61.417545155961655,33.33041698490082,1221.360367277854,93117.5928980629,9519374,59372.97934101703,499954480439.36475,412267090797.3316,8183,20341.3,9377.32,4922.172,2842.44,40744.06,45666.231999999996,32.92
SWE,2013,65494439233.99781,4428.760411120036,1086.7151539228184,1827.3471959291228,1514.6980612680968,394.72296153431546,3179.1072480453477,854.9302015403734,394.72296153431546,1217.666284494734,772.7581264858579,1.8171046900985452,82.20332941391003,49.848220679215984,594.0481706827627,62.9575341088962,39.947419791174376,1212.7912592390712,91783.62519966539,9600379,63379.300229159344,506159940034.88696,417384170200.75665,7829.478,19462.51,8972.201,5171.815,2719.641,38983.83,44155.645000000004,32.36
SWE,2014,65131077176.845184,4089.615645562718,996.1085351491311,1618.598951942108,1474.9081584714786,379.5710916285735,2905.7969523423676,804.2476015917767,379.5710916285735,1129.9357795110118,711.3976597602652,0.843435475227414,79.56696387646622,41.81699534718774,538.9351868732883,60.58469736139653,18.933398493156638,1128.0304372361445,90362.75306603283,9696110,61927.000441424156,519341997812.7022,428254217021.832,7781.648,19343.62,8917.39,5094.655,2703.027,38745.685,43840.34,31.9
TUR,2e3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303336.68843111215,63240121,NA,520947371781.30634,876637746767.2479,68257.9,34735.16,64388.1,25693.23,33801,201182.16,226875.39,57.91
TUR,2001,10114344927.749084,10618.351510423936,6971.461123485973,1185.8666807861036,2461.0237061518615,175.9079906425075,7128.26537485823,3314.1781449231994,175.9079906425075,2490.5503942558876,1441.3463618738067,NA,86.56506091268885,30.418166587882713,27.182939621310222,348.37331428742186,NA,6018.007282242432,246450.21078332828,64191474,30339.562170056874,489886870941.2565,824369880674.0215,69802.9,33311.66,49067.4,23915.45,30332.5,182514.46,206429.91,52.12
TUR,2002,12455942357.835234,12644.543099564353,8264.840321742884,1405.4454878593904,2974.257289962075,196.80470898723473,8976.195116702225,3471.5432738748927,196.80470898723473,2723.912944435006,1624.5773087498364,NA,108.922005070531,33.38844893122414,27.955934485708813,430.2043111134816,NA,7498.77743779133,262379.95103573694,65143054,27158.789965698663,521387961578.785,877379160714.6676,64410.6,35076.16,59949.2,24586,33147.9,192583.86000000002,217169.86000000002,57.31
TUR,2003,15410988813.304106,13178.750260237897,8501.717842903172,1442.9987491225486,3234.0336682121733,229.83946064276748,9645.305080518565,3303.6057190765655,229.83946064276748,3266.5766760359957,1680.5201776445622,NA,117.17798397917751,76.26574989480427,29.629795932670383,NA,NA,7778.740416107919,285852.90722125984,66085803,27247.75033480135,550628728123.2567,926584821566.0554,65398.4,35126.87,66299.9,25677.77,35990.5,202815.66999999998,228493.43999999997,60.72
TUR,2004,19638194649.045273,13847.31838854718,8645.377424821563,1599.694886269617,3602.246077456002,469.3633256684963,10156.070100389823,3221.884962488861,469.3633256684963,3865.9635188799825,1493.0426876601257,NA,25.513100593330076,87.146037478415,0.11911298476461984,NA,NA,7906.170605282066,307529.33701521944,67007855,30878.36328689479,603733139341.1864,1015947651508.5593,66524.4,35743.21,65250.9,28236.82,39533.2,207051.70999999996,235288.52999999997,63.27
TUR,2005,24746006192.41132,15622.863464293914,9700.385118770242,1823.0712128767811,4099.407132646889,663.4322707944559,10891.370018295742,4068.061175203717,663.4322707944559,4194.274727362353,1866.0179745277533,NA,29.689112030906283,93.09055989224998,0.3398712146151383,NA,NA,8776.018948471581,323048.9654624629,67903406,36328.59747837866,658128608999.2842,1107483043639.1855,74510.2,36941.56,61681.3,29950.53,43021.4,216154.46,246104.99,65.53
TUR,2006,28914676747.52354,16830.534926729,10387.956926514249,1998.6929038426422,4443.8850963721125,874.612106050713,11702.704058611338,4253.21876206695,874.612106050713,4767.652203910432,1932.9947005750228,NA,28.71396842241302,99.24427864377928,0.26182791410250417,NA,NA,9127.05584121254,356811.8429652799,68763405,38811.18135041479,704919600966.0828,1186221803039.2395,83565.4,41651.38,67758.4,32521.28,46493.2,239468.38,271989.66,72.59
TUR,2007,36840949245.16283,18761.901440865644,11657.535611759207,2225.859689030331,4878.506140076102,1212.9055333343997,12845.81886400741,4703.177043523836,1212.9055333343997,5570.003247317919,2276.23342170255,NA,30.209662004632897,110.12506418332586,0.3049890945211765,NA,NA,9562.119523228295,389322.5295209744,69597281,46556.1196687466,740380283846.6333,1245894189969.495,98959.3,47450.37,68644.4,32993.04,50347.2,265401.27,298394.31,76.6
TUR,2008,41973778351.46598,18263.266725970043,11349.027399988909,2258.9784963125667,4655.260829668567,1259.2168975209652,13142.174952840747,3861.8748756083314,1259.2168975209652,6309.091254180233,2130.663603711935,NA,36.39415669652606,108.41828290746317,0.4117473127288338,NA,NA,8419.070783640193,396629.2968806569,70440032,47343.59671768394,746638358868.4655,1256425128569.8386,105831,44672.06,46087.7,35619.72,68224.4,264815.16000000003,300434.88,74.53
TUR,2009,37362899042.55594,18680.293059907675,12072.050984876341,2165.8676428847634,4442.374432146567,569.9571238105198,14602.3058569431,3508.0300791540567,569.9571238105198,6018.882085534896,2261.674007405377,NA,50.89646500112154,181.12706602832088,0.3004139254937527,568.0921273515605,NA,9029.363770850387,368631.7003818896,71339185,39983.03246535394,711513011274.0403,1197317035818.9265,101095,44258.49,50158.2,39040.16,60957.1,256468.79,295508.95,73.42
TUR,2010,41040688026.08378,18153.42836314709,11513.871454923437,2097.7528885135707,4541.804019710081,621.4211265210765,13727.24449052157,3804.7627461044403,621.4211265210765,6085.044198347545,2690.5370049167395,NA,43.716809792160625,161.96759724086027,0.37706726719153694,565.7854128701006,NA,7984.579146191414,403872.76666917844,72326914,41040.68802608378,771901768698.4297,1298937788904.9304,102048,43385.81,59286.5,42811.22,60475.4,265195.71,308006.93,77.88
TUR,2011,40876149852.24848,17609.714134541,10964.610197359814,2040.7165057069496,4604.387431474231,574.2203347819587,13475.378722500955,3560.115077258086,574.2203347819587,6210.993140017577,2846.751438419631,NA,43.38097665530564,126.00459441460661,0.3364108965086387,520.9064977202278,NA,7287.120741635183,441920.9740331381,73409455,37782.31916825243,857687037396.5096,1443295182244.2288,113320,44000.32,61085.5,42164.08,65690,284095.82,326259.9,81.75
TUR,2012,41271148270.50062,17537.730470297833,11316.697543486614,1905.0479896749807,4315.984937136238,666.8680888505811,13297.479473430854,3573.3829080163964,666.8680888505811,7421.614242451577,2082.21312164448,NA,45.62518144284393,523.5549226096942,0.32287331940882974,406.5134032666043,NA,6391.018636712643,444433.1871222553,74569867,35512.99001876579,898769733651.2872,1512428158484.7356,113320,51058.72,63566.4,43978.62,65690,293635.12,337613.74,87.38
