Index,Country,CountryA3,Sub_sector,G19,EU,OECD, Entity,Sector,,,
13343,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,In-vitro diagnostic substance manufacturing                                                                                  ,,,
13344,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Biological product (except diagnostic) manufacturing                                                                         ,,,
13345,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Paint and coating manufacturing                                                                                              ,,,
13346,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Adhesive manufacturing                                                                                                       ,,,
13347,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Soap and cleaning compound manufacturing                                                                                     ,,,
13348,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Toilet preparation manufacturing                                                                                             ,,,
13349,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,Printing ink manufacturing                                                                                                   ,,,
13350,USA,USA,Pharmaceutical/chemicals,1,0,1,Industries,All other chemical product and preparation manufacturing                                                                     ,,,
13351,USA,USA,Rubber and plastic,1,0,1,Industries,Plastics packaging materials and unlaminated film and sheet manufacturing ,,,
13352,USA,USA,Rubber and plastic,1,0,1,Industries,Unlaminated plastics profile shape manufacturing                                                                             ,,,
13353,USA,USA,Rubber and plastic,1,0,1,Industries,Plastics pipe and pipe fitting manufacturing                                                                                 ,,,
13354,USA,USA,Rubber and plastic,1,0,1,Industries,"Laminated plastics plate, sheet (except packaging), and shape manufacturing ",,,
13355,USA,USA,Rubber and plastic,1,0,1,Industries,Polystyrene foam product manufacturing                                                                                       ,,,
13356,USA,USA,Rubber and plastic,1,0,1,Industries,Urethane and other foam product (except polystyrene) manufacturing                                                           ,,,
13357,USA,USA,Rubber and plastic,1,0,1,Industries,Plastics bottle manufacturing                                                                                                ,,,
13358,USA,USA,Rubber and plastic,1,0,1,Industries,Other plastics product manufacturing                                                                                         ,,,
13359,USA,USA,Rubber and plastic,1,0,1,Industries,Tire manufacturing                                                                                                           ,,,
13360,USA,USA,Rubber and plastic,1,0,1,Industries,Rubber and plastics hoses and belting manufacturing ,,,
13361,USA,USA,Rubber and plastic,1,0,1,Industries,Other rubber product manufacturing                                                                                           ,,,
13362,USA,USA,Minerals,1,0,1,Industries,"Pottery, ceramics, and plumbing fixture manufacturing                                                                        ",,,
13363,USA,USA,Minerals,1,0,1,Industries,"Brick, tile, and other structural clay product manufacturing ",,,
13364,USA,USA,Minerals,1,0,1,Industries,Clay and nonclay refractory manufacturing ,,,
13365,USA,USA,Minerals,1,0,1,Industries,Flat glass manufacturing                                                                                                     ,,,
13366,USA,USA,Minerals,1,0,1,Industries,Other pressed and blown glass and glassware manufacturing                                                                    ,,,
13367,USA,USA,Minerals,1,0,1,Industries,Glass container manufacturing                                                                                                ,,,
13368,USA,USA,Minerals,1,0,1,Industries,Glass product manufacturing made of purchased glass                                                                          ,,,
13369,USA,USA,Minerals,1,0,1,Industries,Cement manufacturing                                                                                                         ,,,
13370,USA,USA,Minerals,1,0,1,Industries,Ready-mix concrete manufacturing                                                                                             ,,,
13371,USA,USA,Minerals,1,0,1,Industries,"Concrete pipe, brick, and block manufacturing",,,
13372,USA,USA,Minerals,1,0,1,Industries,Other concrete product manufacturing                                                                                         ,,,
13373,USA,USA,Minerals,1,0,1,Industries,Lime and gypsum product manufacturing                                                                                        ,,,
13374,USA,USA,Minerals,1,0,1,Industries,Abrasive product manufacturing                                                                                               ,,,
13375,USA,USA,Minerals,1,0,1,Industries,Cut stone and stone product manufacturing                                                                                    ,,,
13376,USA,USA,Minerals,1,0,1,Industries,Ground or treated mineral and earth manufacturing,,,
13377,USA,USA,Minerals,1,0,1,Industries,Mineral wool manufacturing                                                                                                   ,,,
13378,USA,USA,Minerals,1,0,1,Industries,Miscellaneous nonmetallic mineral products                                                                                   ,,,
13379,USA,USA,Metals,1,0,1,Industries,Iron and steel mills and ferroalloy manufacturing,,,
13380,USA,USA,Metals,1,0,1,Industries,Steel product manufacturing from purchased steel,,,
13381,USA,USA,Metals,1,0,1,Industries,Alumina refining and primary aluminum production                                                                             ,,,
13382,USA,USA,Metals,1,0,1,Industries,Secondary smelting and alloying of aluminum                                                                                  ,,,
13383,USA,USA,Metals,1,0,1,Industries,Aluminum product manufacturing from purchased aluminum,,,
13384,USA,USA,Metals,1,0,1,Industries,Primary smelting and refining of copper                                                                                      ,,,
13385,USA,USA,Metals,1,0,1,Industries,Primary smelting and refining of nonferrous metal (except copper and aluminum),,,
13386,USA,USA,Metals,1,0,1,Industries,"Copper rolling, drawing, extruding and alloying                                                                              ",,,
13387,USA,USA,Metals,1,0,1,Industries,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying                                       ",,,
13388,USA,USA,Metals,1,0,1,Industries,Ferrous metal foundries                                                                                                     ,,,
13389,USA,USA,Metals,1,0,1,Industries,Nonferrous metal foundries,,,
13390,USA,USA,Metals,1,0,1,Industries,"All other forging, stamping, and sintering                                                                                  ",,,
13391,USA,USA,Metals,1,0,1,Industries,Custom roll forming                                                                                                          ,,,
13392,USA,USA,Metals,1,0,1,Industries,Crown and closure manufacturing and metal stamping,,,
13393,USA,USA,Metals,1,0,1,Industries,"Cutlery, utensil, pot, and pan manufacturing ",,,
13394,USA,USA,Metals,1,0,1,Industries,Handtool manufacturing                                                                                                       ,,,
13395,USA,USA,Metals,1,0,1,Industries,Plate work and fabricated structural product manufacturing                                                                   ,,,
13396,USA,USA,Metals,1,0,1,Industries,Ornamental and architectural metal products manufacturing                                                                   ,,,
13397,USA,USA,Machinery,1,0,1,Industries,Power boiler and heat exchanger manufacturing                                                                                ,,,
13398,USA,USA,Machinery,1,0,1,Industries,Metal tank (heavy gauge) manufacturing                                                                                       ,,,
13399,USA,USA,Machinery,1,0,1,Industries,"Metal can, box, and other metal container (light gauge) manufacturing  ",,,
13400,USA,USA,Machinery,1,0,1,Industries,Ammunition manufacturing                                                                                                     ,,,
13401,USA,USA,Machinery,1,0,1,Industries,"Arms, ordnance, and accessories manufacturing",,,
13402,USA,USA,Machinery,1,0,1,Industries,Hardware manufacturing                                                                                                       ,,,
13403,USA,USA,Machinery,1,0,1,Industries,Spring and wire product manufacturing                                                                                        ,,,
13404,USA,USA,Machinery,1,0,1,Industries,Machine shops                                                                                                                ,,,
13405,USA,USA,Machinery,1,0,1,Industries,"Turned product and screw, nut, and bolt manufacturing                                                                        ",,,
13406,USA,USA,Machinery,1,0,1,Industries,"Coating, engraving, heat treating and allied activities                                                                      ",,,
13407,USA,USA,Machinery,1,0,1,Industries,Valve and fittings other than plumbing                                                                                       ,,,
13408,USA,USA,Machinery,1,0,1,Industries,Plumbing fixture fitting and trim manufacturing                                                                              ,,,
13409,USA,USA,Machinery,1,0,1,Industries,Ball and roller bearing manufacturing                                                                                        ,,,
13410,USA,USA,Machinery,1,0,1,Industries,Fabricated pipe and pipe fitting manufacturing                                                                               ,,,
13411,USA,USA,Machinery,1,0,1,Industries,Other fabricated metal manufacturing                                                                                         ,,,
13412,USA,USA,Machinery,1,0,1,Industries,Farm machinery and equipment manufacturing                                                                                   ,,,
13413,USA,USA,Machinery,1,0,1,Industries,Lawn and garden equipment manufacturing                                                                                      ,,,
13414,USA,USA,Machinery,1,0,1,Industries,Construction machinery manufacturing                                                                                         ,,,
13415,USA,USA,Machinery,1,0,1,Industries,Mining and oil and gas field machinery manufacturing                                                                         ,,,
13416,USA,USA,Machinery,1,0,1,Industries,Other industrial machinery manufacturing                                                                                     ,,,
13417,USA,USA,Machinery,1,0,1,Industries,Plastics and rubber industry machinery manufacturing,,,
13418,USA,USA,Machinery,1,0,1,Industries,Semiconductor machinery manufacturing                                                                                        ,,,
13419,USA,USA,Machinery,1,0,1,Industries,"Vending, commercial, industrial, and office machinery manufacturing",,,
13420,USA,USA,Machinery,1,0,1,Industries,Optical instrument and lens manufacturing                                                                                    ,,,
13421,USA,USA,Machinery,1,0,1,Industries,Photographic and photocopying equipment manufacturing                                                                        ,,,
13422,USA,USA,Machinery,1,0,1,Industries,Other commercial and service industry machinery manufacturing                                                                ,,,
13423,USA,USA,Machinery,1,0,1,Industries,Air purification and ventilation equipment manufacturing                                                                                          ,,,
13424,USA,USA,Machinery,1,0,1,Industries,Heating equipment (except warm air furnaces) manufacturing,,,
13425,USA,USA,Machinery,1,0,1,Industries,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",,,
13426,USA,USA,Machinery,1,0,1,Industries,Industrial mold manufacturing                                                                                                ,,,
13427,USA,USA,Machinery,1,0,1,Industries,Metal cutting and forming machine tool manufacturing ,,,
13428,USA,USA,Machinery,1,0,1,Industries,"Special tool, die, jig, and fixture manufacturing                                                                            ",,,
13429,USA,USA,Machinery,1,0,1,Industries,Cutting tool and machine tool accessory manufacturing                                                                        ,,,
13430,USA,USA,Machinery,1,0,1,Industries,Rolling mill and other metalworking machinery manufacturing,,,
13431,USA,USA,Machinery,1,0,1,Industries,Turbine and turbine generator set units manufacturing                                                                        ,,,
13432,USA,USA,Machinery,1,0,1,Industries,"Speed changer, industrial high-speed drive, and gear manufacturing                                                           ",,,
13433,USA,USA,Machinery,1,0,1,Industries,Mechanical power transmission equipment manufacturing                                                                        ,,,
13434,USA,USA,Machinery,1,0,1,Industries,Other engine equipment manufacturing                                                                                         ,,,
13435,USA,USA,Machinery,1,0,1,Industries,Pump and pumping equipment manufacturing                                                                                     ,,,
13436,USA,USA,Machinery,1,0,1,Industries,Air and gas compressor manufacturing                                                                                         ,,,
13437,USA,USA,Machinery,1,0,1,Industries,Material handling equipment manufacturing                                                                                    ,,,
13438,USA,USA,Machinery,1,0,1,Industries,Power-driven handtool manufacturing                                                                                          ,,,
13439,USA,USA,Machinery,1,0,1,Industries,Other general purpose machinery manufacturing,,,
13440,USA,USA,Machinery,1,0,1,Industries,Packaging machinery manufacturing                                                                                            ,,,
13441,USA,USA,Machinery,1,0,1,Industries,Industrial process furnace and oven manufacturing                                                                            ,,,
13442,USA,USA,Machinery,1,0,1,Industries,Fluid power process machinery                                                                                                ,,,
13443,USA,USA,Machinery,1,0,1,Industries,Electronic computer manufacturing                                                                                            ,,,
13444,USA,USA,Machinery,1,0,1,Industries,Computer storage device manufacturing                                                                                        ,,,
13445,USA,USA,Machinery,1,0,1,Industries,Computer terminals and other computer peripheral equipment manufacturing                                                                            ,,,
13446,USA,USA,Machinery,1,0,1,Industries,Telephone apparatus manufacturing                                                                                            ,,,
13447,USA,USA,Machinery,1,0,1,Industries,Broadcast and wireless communications equipment                                                                              ,,,
13448,USA,USA,Machinery,1,0,1,Industries,Other communications equipment manufacturing                                                                                 ,,,
13449,USA,USA,Machinery,1,0,1,Industries,Audio and video equipment manufacturing                                                                                      ,,,
13450,USA,USA,Machinery,1,0,1,Industries,Electron tube manufacturing                                                                                                  ,,,
13451,USA,USA,Machinery,1,0,1,Industries,Bare printed circuit board manufacturing                                                                                     ,,,
13452,USA,USA,Machinery,1,0,1,Industries,Semiconductor and related device manufacturing                                                                               ,,,
13453,USA,USA,Machinery,1,0,1,Industries,"Electronic capacitor, resistor, coil, transformer, and other inductor manufacturing                                          ",,,
13454,USA,USA,Machinery,1,0,1,Industries,Electronic connector manufacturing                                                                                           ,,,
13455,USA,USA,Machinery,1,0,1,Industries,Printed circuit assembly (electronic assembly) manufacturing                                                                 ,,,
13456,USA,USA,Machinery,1,0,1,Industries,Other electronic component manufacturing                                                                                     ,,,
13457,USA,USA,Medical instruments,1,0,1,Industries,Electromedical and electrotherapeutic apparatus manufacturing ,,,
13458,USA,USA,Machinery,1,0,1,Industries,"Search, detection, and navigation instruments manufacturing",,,
13459,USA,USA,Machinery,1,0,1,Industries,Automatic environmental control manufacturing                                                                                ,,,
13460,USA,USA,Machinery,1,0,1,Industries,Industrial process variable instruments manufacturing,,,
13461,USA,USA,Machinery,1,0,1,Industries,Totalizing fluid meters and counting devices manufacturing,,,
13462,USA,USA,Machinery,1,0,1,Industries,Electricity and signal testing instruments manufacturing,,,
13463,USA,USA,Machinery,1,0,1,Industries,Analytical laboratory instrument manufacturing                                                                               ,,,
13464,USA,USA,Machinery,1,0,1,Industries,Irradiation apparatus manufacturing                                                                                          ,,,
13465,USA,USA,Machinery,1,0,1,Industries,"Watch, clock, and other measuring and controlling device manufacturing",,,
13466,USA,USA,Machinery,1,0,1,Industries,"Software, audio, and video media reproducing ",,,
13467,USA,USA,Machinery,1,0,1,Industries,Magnetic and optical recording media manufacturing                                                                           ,,,
13468,USA,USA,Machinery,1,0,1,Industries,Electric lamp bulb and part manufacturing                                                                                    ,,,
13469,USA,USA,Machinery,1,0,1,Industries,Lighting fixture manufacturing                                                                                               ,,,
13470,USA,USA,Machinery,1,0,1,Industries,Small electrical appliance manufacturing                                                                                     ,,,
13471,USA,USA,Machinery,1,0,1,Industries,Household cooking appliance manufacturing                                                                                    ,,,
13472,USA,USA,Machinery,1,0,1,Industries,Household refrigerator and home freezer manufacturing                                                                        ,,,
13473,USA,USA,Machinery,1,0,1,Industries,Household laundry equipment manufacturing                                                                                    ,,,
13474,USA,USA,Machinery,1,0,1,Industries,Other major household appliance manufacturing                                                                                ,,,
13475,USA,USA,Machinery,1,0,1,Industries,"Power, distribution, and specialty transformer manufacturing                                                                       ",,,
13476,USA,USA,Machinery,1,0,1,Industries,Motor and generator manufacturing                                                                                            ,,,
13477,USA,USA,Machinery,1,0,1,Industries,Switchgear and switchboard apparatus manufacturing                                                                           ,,,
13478,USA,USA,Machinery,1,0,1,Industries,Relay and industrial control manufacturing                                                                                   ,,,
13479,USA,USA,Machinery,1,0,1,Industries,Storage battery manufacturing                                                                                                ,,,
13480,USA,USA,Machinery,1,0,1,Industries,Primary battery manufacturing                                                                                                ,,,
13481,USA,USA,Machinery,1,0,1,Industries,Communication and energy wire and cable manufacturing                                                                        ,,,
13482,USA,USA,Machinery,1,0,1,Industries,Wiring device manufacturing                                                                                                  ,,,
13483,USA,USA,Machinery,1,0,1,Industries,Carbon and graphite product manufacturing                                                                                    ,,,
13484,USA,USA,Machinery,1,0,1,Industries,All other miscellaneous electrical equipment and component manufacturing,,,
13485,USA,USA,Machinery,1,0,1,Industries,Automobile manufacturing                                                                                                     ,,,
13486,USA,USA,Machinery,1,0,1,Industries,Light truck and utility vehicle manufacturing ,,,
13487,USA,USA,Machinery,1,0,1,Industries,Heavy duty truck manufacturing                                                                                               ,,,
13488,USA,USA,Machinery,1,0,1,Industries,Motor vehicle body manufacturing                                                                                             ,,,
13489,USA,USA,Machinery,1,0,1,Industries,Truck trailer manufacturing                                                                                                  ,,,
13490,USA,USA,Machinery,1,0,1,Industries,Motor home manufacturing                                                                                                     ,,,
13491,USA,USA,Machinery,1,0,1,Industries,Travel trailer and camper manufacturing                                                                                      ,,,
13492,USA,USA,Machinery,1,0,1,Industries,Motor vehicle parts manufacturing                                                                                            ,,,
13493,USA,USA,Machinery,1,0,1,Industries,Aircraft manufacturing                                                                                                       ,,,
13494,USA,USA,Machinery,1,0,1,Industries,Aircraft engine and engine parts manufacturing                                                                               ,,,
13495,USA,USA,Machinery,1,0,1,Industries,Other aircraft parts and auxiliary equipment manufacturing,,,
13496,USA,USA,Machinery,1,0,1,Industries,Guided missile and space vehicle manufacturing                                                                               ,,,
13497,USA,USA,Machinery,1,0,1,Industries,Propulsion units and parts for space vehicles and guided missiles,,,
13498,USA,USA,Machinery,1,0,1,Industries,Railroad rolling stock manufacturing                                                                                         ,,,
13499,USA,USA,Machinery,1,0,1,Industries,Ship building and repairing                                                                                                  ,,,
13500,USA,USA,Machinery,1,0,1,Industries,Boat building                                                                                                                ,,,
13501,USA,USA,Machinery,1,0,1,Industries,"Motorcycle, bicycle, and parts manufacturing                                                                                 ",,,
13502,USA,USA,Machinery,1,0,1,Industries,"Military armored vehicle, tank, and tank component manufacturing",,,
13503,USA,USA,Machinery,1,0,1,Industries,All other transportation equipment manufacturing,,,
13504,USA,USA,Furniture,1,0,1,Industries,Wood kitchen cabinet and countertop manufacturing                                                                            ,,,
13505,USA,USA,Furniture,1,0,1,Industries,Upholstered household furniture manufacturing                                                                                ,,,
13506,USA,USA,Furniture,1,0,1,Industries,Nonupholstered wood household furniture manufacturing                                                                        ,,,
13507,USA,USA,Furniture,1,0,1,Industries,Metal and other household furniture (except wood) manufacturing1,,,
13508,USA,USA,Furniture,1,0,1,Industries,Institutional furniture manufacturing                                                                                        ,,,
13509,USA,USA,Furniture,1,0,1,Industries,"Wood television, radio, and sewing machine cabinet manufacturing1",,,
13510,USA,USA,Furniture,1,0,1,Industries,Office furniture and custom architectural woodwork and millwork manufacturing1,,,
13511,USA,USA,Furniture,1,0,1,Industries,"Showcase, partition, shelving, and locker manufacturing  ",,,
13512,USA,USA,Furniture,1,0,1,Industries,Mattress manufacturing  ,,,
13513,USA,USA,Furniture,1,0,1,Industries,Blind and shade manufacturing   ,,,
13514,USA,USA,Machinery,1,0,1,Industries,Laboratory apparatus and furniture manufacturing                                                                             ,,,
13515,USA,USA,Medical instruments,1,0,1,Industries,Surgical and medical instrument manufacturing                                                                                ,,,
13516,USA,USA,Medical instruments,1,0,1,Industries,Surgical appliance and supplies manufacturing                                                                                ,,,
13517,USA,USA,Medical instruments,1,0,1,Industries,Dental equipment and supplies manufacturing                                                                                  ,,,
13518,USA,USA,Medical instruments,1,0,1,Industries,Ophthalmic goods manufacturing                                                                                               ,,,
13519,USA,USA,Medical instruments,1,0,1,Industries,Dental laboratories                                                                                                          ,,,
13520,USA,USA,Other procurement,1,0,1,Industries,Jewelry and silverware manufacturing                                                                                         ,,,
13521,USA,USA,Other procurement,1,0,1,Industries,Sporting and athletic goods manufacturing                                                                                    ,,,
13522,USA,USA,Other procurement,1,0,1,Industries,"Doll, toy, and game manufacturing                                                                                            ",,,
13523,USA,USA,Other procurement,1,0,1,Industries,Office supplies (except paper) manufacturing                                                                                 ,,,
13524,USA,USA,Other procurement,1,0,1,Industries,Sign manufacturing                                                                                                           ,,,
13525,USA,USA,Other procurement,1,0,1,Industries,"Gasket, packing, and sealing device manufacturing                                                                            ",,,
13526,USA,USA,Other procurement,1,0,1,Industries,Musical instrument manufacturing                                                                                             ,,,
13527,USA,USA,Other procurement,1,0,1,Industries,All other miscellaneous manufacturing                                                                                        ,,,
13528,USA,USA,Other procurement,1,0,1,Industries,"Broom, brush, and mop manufacturing                                                                                          ",,,
13529,USA,USA,Trade,1,0,1,Industries,Wholesale trade                                                                                                              ,,,
13530,USA,USA,Trade,1,0,1,Industries,Retail trade                                                                                                                 ,,,
13531,USA,USA,Freight transport,1,0,1,Industries,Air transportation                                                                                                           ,,,
13532,USA,USA,Freight transport,1,0,1,Industries,Rail transportation                                                                                                          ,,,
13533,USA,USA,Freight transport,1,0,1,Industries,Water transportation                                                                                                         ,,,
13534,USA,USA,Freight transport,1,0,1,Industries,Truck transportation                                                                                                         ,,,
13535,USA,USA,Freight transport,1,0,1,Industries,Transit and ground passenger transportation                                                                                  ,,,
13536,USA,USA,Freight transport,1,0,1,Industries,Pipeline transportation                                                                                                      ,,,
13537,USA,USA,Freight transport,1,0,1,Industries,Scenic and sightseeing transportation and support activities for transportation                                              ,,,
13538,USA,USA,Freight transport,1,0,1,Industries,Couriers and messengers                                                                                                      ,,,
13539,USA,USA,Freight transport,1,0,1,Industries,Warehousing and storage                                                                                                      ,,,
13540,USA,USA,Information and Communication Technologies,1,0,1,Industries,Newspaper publishers                                                                                                         ,,,
13541,USA,USA,Information and Communication Technologies,1,0,1,Industries,Periodical publishers                                                                                                        ,,,
13542,USA,USA,Information and Communication Technologies,1,0,1,Industries,Book publishers                                                                                                              ,,,
13543,USA,USA,Information and Communication Technologies,1,0,1,Industries,"Directory, mailing list, and other publishers                                                                                ",,,
13544,USA,USA,Information and Communication Technologies,1,0,1,Industries,Software publishers                                                                                                          ,,,
13545,USA,USA,Information and Communication Technologies,1,0,1,Industries,Motion picture and video industries                                                                                          ,,,
13546,USA,USA,Information and Communication Technologies,1,0,1,Industries,Sound recording industries                                                                                                   ,,,
13547,USA,USA,Information and Communication Technologies,1,0,1,Industries,Radio and television broadcasting                                                                                            ,,,
13548,USA,USA,Information and Communication Technologies,1,0,1,Industries,Cable and other subscription programming                                                                                     ,,,
13549,USA,USA,Information and Communication Technologies,1,0,1,Industries,Internet publishing and broadcasting                                                                                         ,,,
13550,USA,USA,Information and Communication Technologies,1,0,1,Industries,Telecommunications                                                                                                           ,,,
13551,USA,USA,Information and Communication Technologies,1,0,1,Industries,Internet service providers and web search portals                                                                            ,,,
13552,USA,USA,Information and Communication Technologies,1,0,1,Industries,"Data processing, hosting, and related services                                                                               ",,,
13553,USA,USA,Information and Communication Technologies,1,0,1,Industries,Other information services                                                                                                   ,,,
13554,USA,USA,Business services,1,0,1,Industries,Monetary authorities and depository credit intermediation                                                                    ,,,
13555,USA,USA,Business services,1,0,1,Industries,Nondepository credit intermediation and related activities,,,
13556,USA,USA,Business services,1,0,1,Industries,"Securities, commodity contracts, investments, and related activities                                   ",,,
13557,USA,USA,Business services,1,0,1,Industries,Insurance carriers                                                                                                           ,,,
13558,USA,USA,Business services,1,0,1,Industries,"Insurance agencies, brokerages, and related activities",,,
13559,USA,USA,Business services,1,0,1,Industries,"Funds, trusts, and other financial vehicles                                                                                  ",,,
13560,USA,USA,Business services,1,0,1,Industries,Real estate                                                                                                                  ,,,
13561,USA,USA,Business services,1,0,1,Industries,Owner-occupied dwellings,,,
13562,USA,USA,Business services,1,0,1,Industries,Automotive equipment rental and leasing                                                                                      ,,,
13563,USA,USA,Business services,1,0,1,Industries,General and consumer goods rental except video tapes and discs                                                               ,,,
13564,USA,USA,Business services,1,0,1,Industries,Video tape and disc rental                                                                                                   ,,,
13565,USA,USA,Business services,1,0,1,Industries,Commercial and industrial machinery and equipment rental and leasing                                      ,,,
13566,USA,USA,Business services,1,0,1,Industries,Lessors of nonfinancial intangible assets                                                                                    ,,,
13567,USA,USA,Business services,1,0,1,Industries,Legal services                                                                                                               ,,,
13568,USA,USA,Business services,1,0,1,Industries,"Accounting, tax preparation, bookkeeping, and payroll services                                             ",,,
13569,USA,USA,Business services,1,0,1,Industries,"Architectural, engineering, and related services                                          ",,,
13570,USA,USA,Business services,1,0,1,Industries,Specialized design services                                                                                                  ,,,
13571,USA,USA,Business services,1,0,1,Industries,Custom computer programming services                                                                                         ,,,
13572,USA,USA,Business services,1,0,1,Industries,Computer systems design services                                                                                             ,,,
13573,USA,USA,Business services,1,0,1,Industries,"Other computer related services, including facilities management                                                             ",,,
13574,USA,USA,Business services,1,0,1,Industries,"Management, scientific, and technical consulting services",,,
13575,USA,USA,Business services,1,0,1,Industries,Environmental and other technical consulting services                                                                        ,,,
13576,USA,USA,Business services,1,0,1,Industries,Scientific research and development services                                                                                 ,,,
13577,USA,USA,Business services,1,0,1,Industries,Advertising and related services                                                                                             ,,,
13578,USA,USA,Business services,1,0,1,Industries,"All other miscellaneous professional, scientific, and technical services                                                                  ",,,
13579,USA,USA,Business services,1,0,1,Industries,Photographic services                                                                                                        ,,,
13580,USA,USA,Business services,1,0,1,Industries,Veterinary services                                                                                                          ,,,
13581,USA,USA,Business services,1,0,1,Industries,Management of companies and enterprises                                                                                      ,,,
13582,USA,USA,Business services,1,0,1,Industries,Office administrative services                                                                                               ,,,
13583,USA,USA,Business services,1,0,1,Industries,Facilities support services                                                                                                  ,,,
13584,USA,USA,Business services,1,0,1,Industries,Business support services                                                                                                    ,,,
13585,USA,USA,Business services,1,0,1,Industries,Investigation and security services                                                                                          ,,,
13586,USA,USA,Business services,1,0,1,Industries,Services to buildings and dwellings                                                                                          ,,,
13587,USA,USA,Business services,1,0,1,Industries,Other support services                                                                                                       ,,,
13588,USA,USA,Business services,1,0,1,Industries,Employment services                                                                                                          ,,,
13589,USA,USA,Business services,1,0,1,Industries,Travel arrangement and reservation services                                                                                  ,,,
13590,USA,USA,"Sanitation, waste, recycling",1,0,1,Industries,Waste management and remediation services                                                                                    ,,,
13591,USA,USA,Services,1,0,1,Industries,Elementary and secondary schools                                                                                             ,,,
13592,USA,USA,Services,1,0,1,Industries,"Junior colleges, colleges, universities, and professional schools",,,
13593,USA,USA,Services,1,0,1,Industries,Other educational services                                                                                                   ,,,
13594,USA,USA,Health and social work,1,0,1,Industries,"Offices of physicians, dentists, and other health practitioners                                                              ",,,
13595,USA,USA,Health and social work,1,0,1,Industries,Medical and diagnostic labs and outpatient and other ambulatory care services,,,
13596,USA,USA,Health and social work,1,0,1,Industries,Home health care services                                                                                                    ,,,
13597,USA,USA,Health and social work,1,0,1,Industries,Hospitals                                                                                                                    ,,,
13598,USA,USA,Health and social work,1,0,1,Industries,Nursing and residential care facilities                                                                                      ,,,
13599,USA,USA,Services,1,0,1,Industries,Individual and family services                                                                                               ,,,
13600,USA,USA,Services,1,0,1,Industries,"Community food, housing, and other relief services, including rehabilitation services",,,
13601,USA,USA,Services,1,0,1,Industries,Child day care services                                                                                                      ,,,
13602,USA,USA,Services,1,0,1,Industries,Performing arts companies                                                                                                    ,,,
13603,USA,USA,Services,1,0,1,Industries,Spectator sports                                                                                                             ,,,
13604,USA,USA,Services,1,0,1,Industries,Promoters of performing arts and sports and agents for public figures                                                        ,,,
13605,USA,USA,Services,1,0,1,Industries,"Independent artists, writers, and performers                                                                                 ",,,
13606,USA,USA,Services,1,0,1,Industries,"Museums, historical sites, zoos, and parks                                                                                   ",,,
13607,USA,USA,Services,1,0,1,Industries,"Amusement parks, arcades, and gambling industries",,,
13608,USA,USA,Services,1,0,1,Industries,Other amusement and recreation industries,,,
13609,USA,USA,Services,1,0,1,Industries,Fitness and recreational sports centers  ,,,
13610,USA,USA,Services,1,0,1,Industries,Bowling centers                                                                                                              ,,,
13611,USA,USA,Services,1,0,1,Industries,"Hotels and motels, including casino hotels                                                                                   ",,,
13612,USA,USA,Services,1,0,1,Industries,Other accommodations                                                                                                         ,,,
13613,USA,USA,Services,1,0,1,Industries,Food services and drinking places                                                                                            ,,,
13614,USA,USA,Other procurement,1,0,1,Industries,"Automotive repair and maintenance, except car washes                                                                         ",,,
13615,USA,USA,Business services,1,0,1,Industries,Car washes                                                                                                                   ,,,
13616,USA,USA,Other procurement,1,0,1,Industries,Electronic and precision equipment repair and maintenance,,,
13617,USA,USA,Other procurement,1,0,1,Industries,Commercial and industrial machinery and equipment repair and maintenance,,,
13618,USA,USA,Other procurement,1,0,1,Industries,Personal and household goods repair and maintenance,,,
13619,USA,USA,Other procurement,1,0,1,Industries,Personal care services                                                                                                       ,,,
13620,USA,USA,Business services,1,0,1,Industries,Death care services                                                                                                          ,,,
13621,USA,USA,Business services,1,0,1,Industries,Dry-cleaning and laundry services                                                                                             ,,,
13622,USA,USA,Services,1,0,1,Industries,Other personal services                                                                                                      ,,,
